atlas_year,quad_prefix,quad_suffix,sr,percent_conf,night_survey,complete,effort_hr,travel_hr,effort_mi
1998,4308985,CE,19,73,N,,4,0.5,51
1998,4308963,CE,20,90,N,Y,9,1.5,173
1998,4308965,CE,36,69,N,Y,15,5,171
1998,4308975,CE,22,59,N,,3.5,1,45
1997,4408925,CE,73,76,Y,N,19,0,55
1998,4308982,CE,59,47,Y,,17.5,2,103
1998,4308878,CE,75,45,Y,N,10,2.5,134
1998,4308962,CE,34,11,N,Y,3.25,0.8,58
1998,4408911,CE,61,47,N,N,3,1,59
1998,4308972,CE,78,28,Y,N,8.5,2.5,105
1998,4308971,CE,12,33,N,N,2.5,0.5,15
1998,4308971,NE,16,56,N,N,5,0,10
1998,4308981,SW,6,0,,,5,1.5,52
1998,4308981,SE,39,33,,,8.5,2,80
1998,4308981,CW,23,47,Y,Y,5.5,1,53
1998,4308981,CE,21,61,N,N,4,1,50
1998,4308867,NW,1,100,,,,,
1998,4408726,CE,22,77,N,,14.5,0,40
1998,4408726,SE,20,50,N,,12.5,0,0
1998,4308788,CE,35,17,N,,13,7,280
1998,4408727,CE,73,43,Y,Y,12.5,0,0
1998,4408725,NE,59,37,Y,Y,13.25,2.25,123
1998,4408717,CE,73,50,Y,Y,31.5,3.5,191
1998,4308787,CE,68,55,Y,Y,28.75,4.75,272
1998,4408728,CE,75,50,Y,Y,27.25,2.75,155
1998,4408725,CE,66,50,Y,Y,14,2,112
1997,4309048,CE,13,100,N,N,7,0,23
1995,4408861,SE,7,100,,,0,0,0
1995,4408851,CE,5,100,,,,,
1998,4408737,CE,51,21,N,N,8.5,0,21.5
1998,4308964,CE,5,80,N,Y,9,5,138
1998,4308983,SE,2,50,N,Y,2,0.5,20
1998,4408736,CE,88,51,Y,Y,34,5,267
1998,4408725,CE,61,8,,,10.5,0,0
1998,4409176,CE,28,53,Y,,13,3.5,210
1998,4409185,CE,65,56,Y,N,44.5,10,340.5
1998,4409186,CE,71,43,Y,N,47,11,436.5
1998,4409162,CE,72,51,Y,N,45,15,405.1
1998,4409164,CE,83,61,Y,N,45,10,378.3
1998,4409165,CW,58,37,Y,Y,,,
1998,4409173,CE,10,70,,N,6,4,160
1998,4409184,CE,34,14,N,N,1,0.75,20
1998,4409177,CE,16,31,,,6.5,0.5,24
1998,4509112,CW,88,32,Y,N,28,10,375
1998,4409078,NW,21,42,N,N,36,0,0
1998,4409174,SW,68,41,N,,49.7,0,0
1998,4409187,CE,69,18,N,N,18.5,0,144
1998,4409188,CE,2,100,,N,3,0,11
1998,4409068,CW,1,100,,,,,
1998,,,2,100,,,,,
1998,4308876,NW,66,45,Y,,0,0,0
1998,4308813,NE,55,65,N,N,0,0,0
1998,4608924,CE,37,97,Y,,0,0,0
1998,4609148,SE,76,67,,,30,4.5,264
1998,4609148,CE,109,69,N,,30,5,452
1998,4609262,CE,108,62,N,Y,40,0,191
1998,4609127,CE,98,71,N,Y,35,4.5,406
1998,4609252,CE,92,67,N,Y,30,3,210
1998,4609251,CE,92,67,,,30,3,205
1998,4609126,CE,84,70,N,,28,4.5,403
1998,4609125,CE,65,67,N,Y,29,6,462
1998,4609262,SE,92,66,,,33,3,185
1998,4609158,CE,85,72,N,,30,3,228
1998,4609138,CE,86,76,,,31,3.75,215
1998,4609242,CE,91,71,N,Y,30,3,228
1998,4508628,NW,17,64,N,,12,0,0
1998,4508712,SW,12,50,,,0,0,0
1998,4508647,SW,11,27,,,6,0,132
1998,4508713,CE,6,33,N,N,5,0,70
1998,4508712,CE,12,75,N,N,16.5,4,64
1998,4508638,SW,13,76,N,Y,,,
1998,4408773,NE,74,27,Y,,29.5,12,400
1998,4508721,NE,23,26,N,N,18,0,122
1998,4508647,CW,17,5,N,N,2,0,0
1998,4508647,CE,9,11,N,N,1,0,0
1998,4508647,SE,18,0,N,N,2.25,0,0
1998,4508721,NE,53,13,Y,N,24,0,106
1998,4408773,CE,63,7,Y,N,21.5,0,81
1998,4408783,CE,83,46,N,,78.5,0,276
1998,4408774,CE,2,0,N,,0.5,0.5,10
1998,,,5,20,,,,,
1998,4508712,SE,3,33,,,0.08,,
1998,4508712,CE,2,0,,,,,
1998,4508723,SE,1,100,,,,,
1998,4508713,SE,1,100,,,,,
1998,,,2,50,,,,,
1998,4408783,NE,3,66,,,,,
1998,4408782,NW,1,100,,,,,
1998,4408772,NW,7,42,,,,,
1998,,,3,66,,,,,
1998,,,3,66,,,,,
1998,4508638,NW,5,20,,,,,
1998,4508648,SE,4,0,,,,,
1998,4309077,CE,61,45,N,Y,27,0,291
1998,4309087,CE,65,43,Y,Y,28,0,215
1998,4409016,SE,1,100,,,1,,
1998,4409024,SE,48,75,Y,Y,26,,416
1998,4409024,SW,72,44,Y,Y,26,,
1998,4308967,CE,48,14,,N,6.5,0,44
1998,4309082,CE,26,7,,N,7,7,61.5
1998,4309073,NW,32,68,N,Y,10.5,0,100
1998,4309077,CE,58,32,N,Y,44,0,0
1998,4209072,CE,66,24,,N,20.5,12.5,549
1998,4509084,CE,9,11,N,N,3,2,25
1998,4509083,CE,6,33,N,N,11,3,82
1998,4509071,CE,1,0,N,N,6,2,113
1998,4509073,CE,39,30,Y,N,38,0,1335
1998,4509062,CE,11,45,N,N,14,16,297
1998,4609113,CE,12,41,N,N,13,4.25,56
1998,4609112,CE,5,60,N,N,2,0.5,10
1998,4509134,SE,49,4,N,N,12,12,600
1996,4609112,NW,7,0,N,N,2,0,0
1998,4609112,NW,9,22,N,N,7,0,0
1998,4509131,CE,15,93,N,N,11,1.5,27
1998,4509074,CE,18,77,N,N,14,3,172
1998,4609115,CE,11,72,N,,4,2.5,136
1998,4609115,NE,25,40,N,N,5,1.5,78
1998,4509063,CE,17,58,Y,N,0,0,0
1998,4509081,CE,38,21,N,N,13,21,155
1998,4509086,CE,20,45,Y,Y,15.5,8,364
1998,4509075,CE,98,57,N,N,15.5,6,252
1998,4609114,CE,9,66,N,N,4,0.5,20
1998,4609112,CE,1,100,,,,,
1998,,,1,100,,,,,
1998,4509076,CE,89,65,N,N,20.75,6,285
1998,,,7,100,,,1,,
1998,,,6,100,,,,,
1998,4408865,CE,12,100,N,,25.5,40,600
1998,4408863,CE,21,42,N,N,2,4,80
1998,4408838,CE,82,34,N,N,3,0,25
1998,4408878,CE,46,39,N,N,17,2.5,90
1998,4408867,NW,57,61,N,N,,,
1998,,,15,93,,,,,
1998,,,9,100,,,,,
1996,4308924,NE,1,100,,,,,
1996,4309056,NE,1,100,,,,,
1997,4308944,CE,1,100,,,,,
1997,,,1,0,,,,,
1998,4408952,CE,24,50,Y,Y,0,0,0
1998,4408932,CE,36,36,N,N,0,0,0
1998,4308958,SE,1,0,,,,,
1997,,,5,100,,,,,
1998,4408942,CE,94,31,Y,N,0,0,0
1998,4408848,CE,65,30,Y,Y,0,0,0
1998,4208875,CE,14,57,,,0,0,0
1995,4309068,CE,23,8,,,5,0,100
1996,4309068,CE,69,34,,,10,0,125
1998,4508647,SW,40,12,N,N,14.5,14,450
1998,4509283,CE,70,32,N,,11.75,6,213
1998,4509284,CE,74,39,,,17.5,1.5,18
1998,4509285,CE,83,28,Y,,15.5,2,130
1998,4509272,CE,24,70,N,,13,0,0
1998,4509282,CE,61,37,N,N,0,0,0
1998,4509165,CE,3,100,Y,Y,,,
1998,4509285,SW,23,13,Y,,10,3.75,200
1998,4509273,CE,17,64,N,Y,6,0,0
1998,4509274,CE,53,37,,N,30.5,0,0
1998,4509178,CE,9,22,N,Y,6,0,0
1998,4509285,CE,56,14,,Y,7,0,90
1998,4509284,CE,76,22,Y,,0,0,0
1998,4509275,CE,46,13,,,4,0.5,20
1998,4509267,NE,60,58,Y,,45,20,1220
1999,,,3,66,,,,,
1998,4509267,CE,93,36,Y,,45,20,1220
1998,4208978,SW,15,40,Y,Y,20,0,505
1998,4309011,SW,94,54,Y,Y,65.5,0,1397
1998,4208978,NE,9,77,N,Y,4,0,78
1998,4409274,CE,74,72,N,Y,23.5,5.5,284
1998,4509215,CE,80,70,N,Y,34.5,18.75,802
1998,4409262,CE,66,80,Y,Y,17.5,7.75,307
1998,4409284,CE,66,69,Y,Y,20,7.5,326
1998,4409252,CE,81,74,N,Y,44.5,13.5,609
1998,4409264,CE,65,78,Y,Y,16.5,4.75,198
1998,4509213,CE,63,71,N,Y,15.25,7.25,363
1998,4409265,CE,68,69,Y,Y,22.5,5.5,208
1998,4509223,CE,88,76,N,Y,32.75,15,746
1998,4509214,CE,83,72,N,Y,34.75,13.25,576
1998,4409263,CE,71,66,N,Y,28.5,6.5,248
1998,4409285,CE,66,77,N,Y,24,6,264
1998,4509216,CE,68,73,,Y,11.5,4.7700000000000005,350
1998,4509233,CE,73,72,,Y,10,6,280
1998,4509222,CE,69,79,,,10,5,396
1998,4509217,CE,71,69,,Y,12,7,350
1998,,,6,100,,,,,
1998,,,6,100,,,,,
1998,,,8,75,,,,,
1998,4609078,CE,53,35,,,4,4,235
1998,4609173,CE,61,44,,,25,5,420
1998,4609142,CE,85,51,N,Y,14.5,18.25,175
1998,4609135,CE,11,27,Y,N,29,0,0
1998,4609172,NW,9,22,,,0,0,0
1998,4609172,NE,56,44,,N,0,0,0
1998,4609172,CE,52,71,,,1,1,6
1998,4609162,CE,13,61,,N,8.5,4.5,192
1998,,,9,22,,,1,,
1998,,,9,55,,,,,
1998,4409183,NW,52,9,,N,,,
1998,,,4,75,,,,,
1998,,,8,62,,,,,
1998,,,9,100,,,,,
1998,4409175,SE,1,100,,,,,
1998,4308852,NE,29,3,N,N,5.5,220,4
1998,4308852,CE,31,38,Y,,15.5,0,67
1998,4308874,CE,46,56,N,,4.5,1,53
1998,4308875,CE,26,61,N,N,4,1.5,89
1998,4308872,CE,25,68,N,N,3,1,58
1998,4308873,CE,48,50,N,N,4.5,0.75,48
1998,4308876,CE,29,72,,,25,1.5,86
1998,4308877,CE,38,57,N,N,2.5,1.25,75
1998,4308867,CE,35,60,N,N,2,0.75,35
1998,4308866,CE,32,71,,N,3.5,1.25,64
1998,4308865,CE,50,60,N,N,4,2.5,149
1998,4308864,CE,39,64,N,N,6.25,1.67,70
1998,4308863,CE,47,48,N,N,2.5,0.75,28
1998,4308853,CE,43,60,N,N,4.5,0.8300000000000001,43
1998,4308862,CE,60,50,Y,N,4.5,0,38
1998,4408763,NW,63,25,Y,N,9,0,0
1998,4408773,SW,62,19,Y,,9,0,0
1998,4308728,NW,23,30,,,16,0,0
1998,4508872,CE,25,44,N,Y,9,3.5,20
1998,4508883,CE,5,60,,N,5.5,0,0
1998,4508847,CE,49,65,Y,Y,12,2.5,89
1998,4508868,CE,37,48,,N,3,2,120
1998,4508887,CE,7,28,N,N,4.5,0,0
1998,4509267,NW,25,4,N,N,3,0,0
1998,4608922,SE,34,11,,,3,0,0
1998,4608915,CE,24,45,Y,,11,3,148
1998,4508984,CE,21,33,Y,,13,2.4000000000000004,76
1998,4508983,CE,25,60,Y,,20,,
1998,4608926,CE,48,66,,,11,4.5,211.5
1998,4608928,CE,70,58,,,20,5.25,261
1998,4608912,CE,11,18,Y,,8,3,152
1998,4608914,CE,25,44,Y,,14,5.3999999999999995,290
1998,4508977,CE,54,55,,,8,2.25,64
1998,4608918,CE,58,43,,N,23,9,540
1998,4508981,CE,10,90,,,4.5,1.5,60
1998,4508975,CE,47,74,,,10.5,3,150
1998,4508976,CE,37,67,N,N,7,2,114
1998,4608927,CE,61,59,,,10,2.2,156
1998,4508965,CE,27,81,N,N,60,30,50
1998,4508962,CE,69,50,,N,23,8.25,260
1998,4508962,SE,36,44,,N,2,3,70
1998,4508982,CE,9,33,,,5,1.25,55
1998,4508967,CE,27,25,,,8,0.75,13
1998,4508968,CE,34,32,,,8,1.25,26
1998,4508957,CE,19,36,,,5.5,0.17,6
1998,4508958,CE,43,16,,,7,0.25,14
1998,4608911,CE,19,78,Y,N,9,0,0
1998,4608916,CE,43,30,N,N,4.5,4.5,100
1998,4608917,CE,37,35,N,N,4.5,2.5,55.3
1998,4608913,CE,18,44,Y,N,11,6.75,105
1998,4608924,CE,6,83,,,,,
1998,4608925,CE,18,33,,,8,1.5,48
1998,4508961,CE,82,52,,N,18,8,332
1998,4508971,CE,13,61,,N,7,1.5,90
1998,4508972,NE,13,69,,Y,6,0.5,0
1998,4508972,CE,2,100,,,2,1,20
1998,4508972,CW,16,50,,N,10.5,0,0
1998,4608912,CE,8,62,,,,,
1998,,,8,75,,,,,
1998,,,8,100,,,,,
1998,,,9,44,,,,,
1998,,,9,66,,,,,
1998,,,8,87,,,,,
1998,4409241,CE,81,38,,,,,200
1998,4508966,CW,24,50,N,,0.5,0,0
1998,,,5,80,,,,,
1998,,,26,100,,,,,
1998,4408922,CW,6,100,,,,,
1998,4308847,CE,7,28,,,12.5,0,0
1998,4308888,CE,5,60,N,N,4,0.5,10
1998,4308888,SE,12,58,N,N,3,0,0
1998,4308822,CE,3,33,N,N,25.5,14,273
1997,4208964,CW,28,0,N,Y,6,2.25,90
1998,4408834,CE,78,73,N,Y,16,0,85
1998,4408823,CE,73,58,N,N,7.5,0,95
1998,4408814,NW,40,67,,,2.5,2,32
1997,4208855,SE,27,44,,N,,,
1997,4208855,CE,20,15,N,N,,,
1997,4208971,CE,7,0,,,0,0,0
1997,4208964,CE,47,0,N,Y,12,2.25,90
1998,4208964,CE,41,0,Y,Y,12,1.5,90
1998,4208964,SW,21,0,N,Y,2,1,60
1998,4208854,NE,63,50,N,N,14,1.5,57
1998,4208854,SW,18,5,N,N,1,0.3,12
1998,4208854,CW,27,22,N,N,2,2,50
1998,4208854,NW,38,73,N,N,8,2,20
1998,4208854,SE,31,54,N,N,3,8.5,75
1998,4208854,CE,70,35,N,N,14,6.25,188
1998,4208868,CE,45,37,N,Y,23.5,6.75,533
1998,4208867,CE,37,51,N,Y,25.5,6.75,530
1998,4208855,CW,54,18,Y,,5.5,1.5,51
1998,4208855,CE,75,8,,,18,0,0
1998,4208982,CE,26,11,N,N,3.5,0.2,31
1998,4208874,CE,1,100,,,,,
1998,4208855,SE,24,20,N,,,,
1998,4208855,CE,19,31,N,,28.25,6.95,290
1998,,,5,0,,,,,
1997,,,2,50,,,,,
1997,4208878,CW,1,0,,,,,
1998,4508964,CE,31,16,N,N,5.5,1.5,20
1998,4308884,SW,31,51,N,N,2,0.5,25
1998,4408822,CE,68,51,N,N,15,7.5,250
1998,4408826,CE,11,63,,,5.5,0.4,30.8
1998,4408826,NE,8,0,,,2,1,40
1998,4408825,CE,49,46,,,20.5,18,76.1
1998,4408854,CE,69,55,Y,Y,15,4.5,268
1998,4408844,CE,69,53,Y,Y,16.5,5,292
1998,4408843,CE,66,54,Y,Y,17.25,4.25,269
1998,4408853,CE,64,53,Y,Y,21,7.25,417
1998,4408833,CE,66,56,Y,Y,21.5,7,428
1998,4408821,CE,78,57,Y,Y,23.75,3.25,180
1998,4408845,CE,77,55,Y,Y,21.75,5.25,277
1998,4408846,CE,69,52,Y,Y,16.5,6,346
1997,4308818,NE,10,70,,N,,,
1997,4308828,SE,4,50,,N,,,
1997,4308818,NE,20,10,,,,,
1995,4308828,SE,11,0,,,,,
1996,4308828,SE,3,33,,,,,
1997,4308828,SE,15,0,,,,,
1998,4208887,CE,32,46,N,N,11.25,4.9799999999999995,310
1998,4308825,CE,60,51,N,N,,,
1998,4308814,SE,10,40,N,Y,,,
1998,4308828,CE,66,10,Y,N,10.5,4,98
1998,4308818,CW,14,57,N,N,26.5,2.5,100
1998,4308818,CW,16,68,N,N,,,
1998,4308818,CE,4,75,N,N,,,
1998,4208882,CE,35,17,N,N,8,5,75
1998,4208885,SW,42,28,N,N,9,1,18
1998,4208886,CE,43,16,N,N,15,1.5,74
1998,4208885,CE,47,12,N,N,21,3.5,123
1998,4208888,SE,77,58,Y,Y,28.5,7.5,264
1998,4308814,CE,45,40,N,,9,0,0
1998,,,2,50,,,,,
1997,,,5,60,,,,,
1998,,,5,40,,,,,
1998,,,2,50,,,,,
1998,,,7,100,,,,,
1998,,,9,100,,,,,
1998,,,7,100,,,,,
1998,,,4,25,,,,,
1998,,,8,25,,,,,
1998,4309073,CE,12,41,N,N,19.25,0,96.1
1998,4309073,NW,3,66,,,0,0,0
1998,,,10,30,,,,,
1998,,,9,44,,,,,
1998,4308881,CW,1,100,,,,,
1997,4308883,NE,1,100,,,,,
1998,4408815,NE,1,100,,,,,
1998,4609167,CE,65,20,Y,N,15.75,5.82,116
1998,4609222,CE,6,33,N,N,10,0,49
1998,4609157,CE,20,65,,,6.25,0.4,14
1998,4609147,CE,18,0,,,6,3,180
1998,4609137,CW,19,63,N,Y,8,2,116
1998,4609136,CE,18,66,N,N,24,5.5,220
1998,4609241,CE,27,74,N,,5,2,74
1998,,,6,100,,,,,
1995,,,1,100,,,,,
1998,,,4,75,,,,,
1998,4609172,NW,4,0,,,,,
1998,,,7,100,,,,,
1998,,,6,100,,,,,
1998,,,7,100,,,,,
1998,,,3,100,,,,,
1998,4509015,CE,57,17,N,N,6,1,58
1998,4509014,CE,56,25,N,N,9.75,3,138
1998,4509037,CE,53,20,N,N,6,1.25,120
1998,4409054,CE,74,31,N,N,21,3.59,188
1998,4509038,CE,15,60,N,N,2.5,2,130
1998,4409046,CW,23,13,Y,N,6,0,0
1998,4409028,SW,3,66,N,N,0,0,0
1998,4409084,CE,6,50,,N,4,1,40
1998,4509013,SW,3,100,N,N,0,0,0
1998,4509013,CE,46,19,N,N,4,1,48
1998,4409035,CE,29,44,Y,N,37.5,27.5,1285
1998,4409036,CE,12,41,N,Y,17,17,765
1998,,,4,0,,,,,
1998,4409076,CE,75,44,Y,Y,34,8.25,484.2
1998,4409074,CE,76,39,Y,Y,41,7.75,413.4
1998,4409065,CE,76,55,Y,Y,40,8.5,535.7
1998,4409086,CE,81,46,Y,Y,41,9.25,561.9
1998,4409085,CE,79,40,Y,Y,39,8.5,508.7
1998,4409044,CE,78,35,Y,Y,52,10.75,630.9
1998,4409056,CE,84,40,Y,Y,36,8.25,486.9
1998,4409055,CE,73,46,Y,Y,43,8.5,498.7
1998,4409067,CE,83,40,Y,Y,41,8.25,491.9
1995,4509226,CE,12,0,N,N,11.5,7.800000000000001,396
1996,4509226,CE,6,66,N,N,2.7,1.3,66
1998,4509226,CE,81,20,N,N,48.2,19.900000000000002,1023
1998,4509227,CE,32,34,,N,3.5,2.5,100
1998,4409277,SE,110,56,Y,N,66,0,80
1998,4509212,CE,70,25,Y,N,32,21,1274
1998,4409273,CE,6,50,Y,N,3,0.16,4
1998,4409275,CE,76,9,N,N,12,3,226
1998,4409066,CE,83,46,Y,Y,41,7.75,432.4
1998,4409077,CE,75,42,Y,Y,36,9,524.2
1998,4409064,CE,70,50,Y,Y,36,5.5,349.7
1998,4408816,CE,2,0,,,,,
1998,,,23,100,,,,,
1997,,,29,100,,,,,
1996,,,35,100,,,,,
1998,4308851,CE,53,54,N,N,3.5,0,62
1998,4308758,CE,49,63,N,N,3,1,60.7
1998,4308871,SW,19,5,N,N,2,2.5,20
1998,,,8,100,,,,,
1998,4308767,CE,59,57,N,N,9.5,12,76
1998,4308767,NE,60,66,N,N,10,10,28
1998,4308768,CE,36,66,N,N,1,2,24
1998,,,5,60,,,,,
1998,4509072,NE,45,11,Y,N,33,41,1484
1998,4509072,CE,25,12,Y,N,40,46,1919
1998,4509142,CE,20,90,N,N,,,
1998,4509143,CE,41,14,N,N,11,0,240
1998,4509082,CE,56,10,Y,N,35,7,279
1997,4509172,CE,19,31,N,,4.5,5,240
1997,4509181,CE,19,42,N,,5.5,8.75,490
1998,4509067,CE,57,40,N,Y,31,2.5,86
1998,4509077,CE,45,31,N,Y,33,2.25,132
1998,4509172,CE,62,33,N,Y,32,4.5,145
1998,4509181,CE,65,32,N,Y,36,3,191
1998,4509068,CE,49,34,N,Y,21,5,219
1998,4509161,CE,42,40,N,Y,19.5,3,121
1998,4509183,CE,52,38,N,Y,30,2,84
1998,4509173,CE,52,38,N,Y,16.5,3.58,186
1998,4509164,CE,56,42,N,Y,26,2.75,154
1998,4509163,CE,56,41,N,Y,21,3,135
1998,4509162,CE,59,42,N,Y,16.5,4,144
1998,4509174,CE,46,34,N,Y,26,4,216
1998,4509153,CE,64,17,Y,,,,20
1998,4509078,CW,8,100,Y,Y,25,8.5,190
1998,4509171,CE,79,67,Y,N,27.5,14,190
1998,4609111,CE,16,62,N,N,13,7.5,250
1999,4408851,SE,1,100,,,,,
1999,4208872,CE,1,100,,,,,
1998,,,10,60,,,,,
1998,4309045,CE,15,66,Y,,6,1.5,1
1998,4309034,CE,52,11,N,N,5,2,78
1998,4309035,SE,33,15,,,,,
1998,4309035,CE,46,21,,,31,0,136
1998,4309043,CE,39,17,Y,N,16,0,272
1998,,,3,66,,,,,
1997,4408881,NE,1,100,,,,,
1998,4508757,CW,1,100,,,,,
1998,4508768,SE,9,100,,,,,
1999,4308913,NW,1,100,,,,,
1999,,,1,100,,,,,
1998,4309044,CE,25,12,N,N,5,0.75,32
1998,4309045,NE,7,57,,,3,0,0
1998,4309046,CE,40,55,,N,4,0.5,16
1998,4309065,SW,17,35,,N,10,5,172
1998,4309056,NE,18,33,Y,N,7.5,5.25,286
1998,4508862,CE,80,35,Y,,14,0,0
1998,4508863,CE,19,68,N,,10,0,0
1998,4508768,CE,34,55,,,23,9,680
1998,4308843,CE,22,54,,,,,
1998,4508861,CE,83,37,Y,N,15.5,3.3000000000000003,83
1998,4408811,CE,23,73,,N,13.25,3.5,70
1998,4308882,CE,71,52,Y,,13.25,2.5,80
1998,4408813,CE,14,71,Y,Y,11.5,2.3,100
1998,4308882,NW,9,88,,Y,7,4,15
1998,4308883,CE,15,66,N,N,19.5,3.5,21
1998,4308882,CW,24,50,N,N,24.5,2,13
1998,4308882,SW,16,6,N,N,7,525,10.5
1998,4508716,CE,55,69,N,N,15,15,98
1998,4408786,NE,78,53,N,Y,0,0,0
1998,4508825,NW,42,47,Y,N,15,9,54
1998,4408861,CE,42,11,N,Y,12,2,8
1998,4508922,CE,67,50,N,,41.5,36,1766
1998,4609058,NE,8,100,,,,,
1998,4508922,SE,4,100,,,,,
1999,4308923,NW,1,100,,,,,
1999,4308945,CW,2,100,,,,,
1999,4208768,SE,1,0,,,,,
1998,4408872,CE,23,17,N,N,2,0,0
1998,4408787,SW,9,100,,,0,0,0
1998,4408881,CE,4,100,,,,,
1998,,,1,100,,,,,
1999,4408758,CE,1,100,,,,,
1999,4308944,SE,1,100,,,,,
1995,4508922,SE,1,100,,,,,
1999,,,2,100,,,,,
1998,4308823,CE,55,58,Y,N,15.25,0,50
1999,4609058,SE,1,100,,,,,
1998,4308815,SW,2,50,,,,,
1995,4208984,CE,1,100,,,,,
1998,4308825,CE,26,65,N,N,6,12,0
1998,4209181,NW,1,100,,,,,
1998,,,2,100,,,,,
1998,4308984,SE,3,100,,,,,
1999,4308982,SW,1,0,,,,,
1999,4308975,NE,1,100,,,,,
1999,4208972,NW,1,100,,,,,
1998,4309021,CE,16,56,N,,22,0,0
1998,4308956,CE,70,30,,,35,11,0
1998,4308938,CE,47,12,,,8,0,0
1998,4308957,SE,1,0,,,,,
1998,4509027,SE,1,0,,,,,
1998,4309021,CE,1,100,,,,,
1998,4308913,CW,1,100,,,,,
1998,4609067,CE,1,100,,,,,
1995,,,2,100,,,,,
1995,,,2,100,,,,,
1999,,,2,100,,,,,
1997,,,1,100,,,,,
1997,,,9,100,,,,,
1997,,,5,80,,,,,
1998,,,3,100,,,,,
1998,,,8,87,,,,,
1996,,,2,50,,,,,
1996,,,6,100,,,,,
1996,,,5,100,,,,,
1999,,,1,0,,,,,
1999,,,1,100,,,,,
1999,,,1,0,,,,,
1999,,,2,100,,,,,
1999,,,2,100,,,,,
1999,4408828,CW,1,100,,,,,
1999,,,4,75,,,,,
1999,4309061,CE,1,0,,,,,
1999,,,2,50,,,,,
1999,4208777,SW,2,50,,,,,
1999,4509074,NW,2,100,,,,,
1999,4508737,CW,1,100,,,,,
1999,4509135,CW,1,100,,,,,
1999,4308983,CW,1,100,,,,,
1998,,,3,33,,,,,
1998,4308887,SE,27,62,N,N,6,1,120
1998,4308887,NE,20,60,Y,N,5,0.5,50
1997,4309085,CE,33,54,N,N,2,0,0
1998,4408815,SW,33,63,N,N,5,0.4,60
1998,4308748,CW,16,56,N,N,20,0,30
1998,4308748,CE,13,100,,N,,,
1999,4308885,SE,1,0,,,,,
1999,4308974,SE,1,100,,,,,
1998,4408815,CE,33,51,N,N,,,
1998,4408827,NW,66,34,N,N,1,0.5,50
1998,4408827,CW,36,38,N,N,1,0.5,50
1998,4408815,CW,48,75,N,N,4.5,0.4,40
1998,4308886,CE,50,76,N,N,5,1.5,96
1998,4408816,CE,22,40,N,,4,4,80
1998,4408827,CE,71,64,N,,11,2,160
1999,4308972,SE,1,100,,,,,
1998,4508955,SW,45,37,,,30,8.43,443
1998,4508956,CE,39,51,N,N,45,36.33,826
1998,4408817,CE,26,34,N,Y,3.5,60,60
1998,4508956,SE,32,81,,,15,8.03,403
1998,4508956,NE,43,23,,N,32,9.38,523
1998,4508955,CE,26,42,Y,,35,1.1400000000000001,69
1998,4408863,SW,7,100,,,,,
1998,4408863,SW,9,100,,,,,
1998,4408863,SW,9,100,,,,,
1999,,,3,66,,,,,
1998,4508955,SE,37,78,,N,41,9.32,480
1999,4308831,CE,1,100,,,,,
1999,4208858,CW,4,100,,,,,
1999,4208965,SW,2,100,,,,,
1999,4308884,SW,1,100,,,,,
1999,4308914,SW,1,100,,,,,
1999,4308961,SE,1,100,,,,,
1999,4209161,NE,1,0,,,,,
1999,4609058,NW,1,100,,,,,
1999,4409243,SW,1,0,,,,,
1999,4308868,NW,1,100,,,,,
1999,4208978,SW,1,100,,,,,
1998,4408826,NW,54,55,N,N,6,0.66,100
1995,,,20,15,,,,,
1996,,,35,14,,,,,
1997,,,33,42,,,,,
1998,,,13,84,,,,,
1999,4509215,CW,4,25,,,,,
1999,,,6,83,,,,,
1999,4308923,SE,15,46,,,,,
1999,4208767,NE,1,100,,,,,
1999,4308983,CW,1,100,,,,,
1999,4308885,NW,1,0,,,,,
1999,,,5,60,,,,,
1999,4408787,SW,1,100,,,,,
1999,,,3,66,,,,,
1996,,,2,100,,,,,
1999,4508815,NE,1,100,,,,,
1999,4308823,NW,2,0,,,,,
1998,4308738,CE,43,53,,,17,0,0
1998,4308738,SW,35,37,Y,N,,,
1998,4308821,NE,20,25,N,N,,,
1998,4308718,NE,9,55,N,,,,
1998,4308821,SE,6,83,,N,,,
1998,4308728,NE,10,80,N,N,5,0,0
1998,4208787,NW,25,44,N,Y,6.5,15,15
1999,4409168,SW,2,100,,,,,
1998,,,1,0,,,,,
1998,4308971,SE,3,0,,,,,
1999,4308971,SE,1,0,,,,,
1997,4308971,SW,1,0,,,,,
1999,4508882,CE,3,66,,,,,
1999,4508861,CE,11,45,,,,,
1999,4508863,CE,7,14,,,,,
1999,4508862,CE,12,41,,,,,
1999,4408815,NE,1,100,,,,,
1999,4408914,NW,1,100,,,,,
1999,4309021,CE,11,54,,,,,
1999,4208862,NW,4,100,,,,,
1999,,,5,100,,,,,
1999,,,4,100,,,,,
1999,,,5,100,,,,,
1999,4509025,SW,1,100,,,,,
1999,4308914,SW,1,100,,,,,
1999,4508878,CW,1,100,,,0,0,0
1999,4308913,NW,1,0,,,,,
1999,4308938,NW,1,100,,,,,
1999,4509215,CW,1,0,,,,,
1999,4609155,SW,10,70,,,,,
1999,4609161,SW,1,0,,,,,
1999,4308965,CW,1,100,,,,,
1999,,,5,80,,,,,
1999,4308914,CW,1,100,,,,,
1999,,,2,100,,,,,
1999,4409036,CE,1,0,,,,,
1999,4308972,SE,4,100,,,,,
1999,4408725,CE,1,100,,,,,
1999,,,3,33,,,,,
